cod_ibge,ano,industria_transf_pc1000,pct_meio_sm,tag_industry_poverty
3500105,2018,52.959225821679354,57.0,Mid-Industry & Low-Poverty
3500204,2018,2.3208587177255584,,
3500303,2018,60.52010784093462,,
3500402,2018,20.135949724252917,71.0,Mid-Industry & Low-Poverty
3500501,2018,40.38315010340699,,
3500550,2018,6.7442252571235874,,
3500600,2018,7.046764894298526,83.0,Low-Industry & Mid-Poverty
3500709,2018,55.87535285326839,,
3500758,2018,35.81934590759647,,
3500808,2018,113.82734912146678,,
3500907,2018,0.4955401387512388,,
3501004,2018,2.3789622580852567,,
3501103,2018,7.468259895444362,,
3501152,2018,242.37703093701313,,
3501202,2018,7.456503728251864,,
3501301,2018,34.21749548110471,86.0,Mid-Industry & High-Poverty
3501400,2018,0.7930214115781126,,
3501509,2018,10.3904282115869,,
3501608,2018,93.80273967908575,,
3501707,2018,104.56476902815396,,
3501806,2018,7.322175732217573,,
3501905,2018,155.37270782176654,,
3502002,2018,16.70103092783505,,
3502101,2018,72.82263531594533,78.0,High-Industry & Mid-Poverty
3502200,2018,32.8149871433819,,
3502309,2018,5.095923261390888,,
3502408,2018,10.598031794095382,,
3502507,2018,8.121201937886807,,
3502606,2018,52.516940948693126,,
3502705,2018,24.122273574961483,,
3502754,2018,173.069590085796,,
3502804,2018,39.65999716489298,,
3502903,2018,34.393331275084904,,
3503000,2018,2.911208151382824,,
3503109,2018,0.32441200324412,,
3503158,2018,0.0,,
3503208,2018,60.162201583354566,,
3503307,2018,91.22748117231434,,
3503356,2018,28.634361233480178,,
3503406,2018,42.09370424597365,,
3503505,2018,2.34192037470726,,
3503604,2018,7.6448374320714745,,
3503703,2018,185.4077253218884,,
3503802,2018,52.86167765971602,,
3503901,2018,98.21269388482796,,
3503950,2018,0.0,,
3504008,2018,14.47016699381541,,
3504107,2018,71.09293296849705,,
3504206,2018,62.05514477230323,,
3504305,2018,10.59001512859304,,
3504404,2018,71.98282978372131,88.0,High-Industry & High-Poverty
3504503,2018,40.485274966300345,,
3504602,2018,28.47694286239206,,
3504701,2018,21.32829373650108,,
3504800,2018,52.088221492257155,,
3504909,2018,20.467561731292836,,
3505005,2018,70.35175879396985,,
3505104,2018,22.515101592531575,,
3505203,2018,99.87350336834054,,
3505302,2018,142.00607206278283,,
3505351,2018,0.0,,
3505401,2018,1.170807857421621,,
3505500,2018,46.44720791542424,,
3505609,2018,6.8340651864679325,,
3505708,2018,87.01539392564015,,
3505807,2018,69.15915472144229,,
3505906,2018,87.06120686792202,,
3506003,2018,33.96252316562565,,
3506102,2018,35.72247319803115,,
3506201,2018,191.17147707979626,,
3506300,2018,67.11782701399834,,
3506359,2018,1.2008216147890662,,
3506409,2018,58.21392016376664,,
3506508,2018,112.4545656850382,,
3506607,2018,4.081885088750077,,
3506706,2018,12.755451927033329,,
3506805,2018,175.6901524515863,,
3506904,2018,1.7154207295052366,,
3507001,2018,159.1147106053201,,
3507100,2018,119.30344572063727,,
3507159,2018,3.108003108003108,,
3507209,2018,1100.9852216748768,,
3507308,2018,111.5780626181971,,
3507407,2018,37.329504666188086,,
3507456,2018,31.795269484296234,,
3507506,2018,67.12013320579587,,
3507605,2018,70.417124039517,80.0,High-Industry & Mid-Poverty
3507704,2018,11.527377521613833,,
3507753,2018,27.095375722543352,,
3507803,2018,50.11903270266884,,
3507902,2018,62.306079664570234,,
3508009,2018,21.08954162008334,,
3508108,2018,107.79705953241745,,
3508207,2018,262.1314139772463,,
3508306,2018,48.282265552460544,,
3508405,2018,137.32551082338662,,
3508504,2018,87.56043281405879,,
3508603,2018,6.949830908131923,,
3508702,2018,4.349209716770978,,
3508801,2018,95.91742055207608,,
3508900,2018,0.73117231294175,,
3509007,2018,56.94151791038842,,
3509106,2018,0.5357142857142857,,
3509205,2018,154.2504540945805,,
3509254,2018,43.14983443708609,,
3509304,2018,8.609599208312718,,
3509403,2018,49.52655574172934,,
3509452,2018,16.173434273916037,,
3509502,2018,33.330469306278765,,
3509601,2018,59.00388691726419,85.0,Mid-Industry & High-Poverty
3509700,2018,13.60788539047847,,
3509809,2018,14.947062487025118,,
3509908,2018,5.185965480917267,,
3509957,2018,41.666666666666664,,
3510005,2018,49.968353376195076,,
3510104,2018,79.28197456993269,,
3510153,2018,51.89340813464236,88.0,Mid-Industry & High-Poverty
3510203,2018,16.803826101943212,,
3510302,2018,10.61240385551553,,
3510401,2018,114.2888753664878,,
3510500,2018,1.6622741288133258,,
3510609,2018,12.05530691995398,,
3510708,2018,4.948383243750533,,
3510807,2018,31.87156336976444,87.0,Mid-Industry & High-Poverty
3510906,2018,0.40080160320641284,,
3511003,2018,45.34928598996527,73.0,Mid-Industry & Low-Poverty
3511102,2018,77.64960838182346,,
3511201,2018,0.796918581484925,78.0,Low-Industry & Mid-Poverty
3511300,2018,84.88003621548212,,
3511409,2018,60.37578722739811,,
3511508,2018,124.64717416129797,,
3511607,2018,59.94897959183673,,
3511706,2018,40.33543967400933,,
3511904,2018,302.61893320518976,,
3512001,2018,130.8867806623871,85.0,High-Industry & High-Poverty
3512100,2018,119.41779689050612,,
3512209,2018,59.33880662659434,,
3512308,2018,54.628224582701066,,
3512407,2018,188.57776317950402,,
3512506,2018,54.168072899088756,,
3512605,2018,36.96056163534999,,
3512704,2018,35.84048460373548,,
3512803,2018,36.797508487416174,84.0,Mid-Industry & Mid-Poverty
3512902,2018,198.0848935257968,,
3513009,2018,71.12891231246766,,
3513108,2018,99.07633321714883,,
3513207,2018,28.724035608308608,,
3513306,2018,8.502598016060462,92.0,Low-Industry & High-Poverty
3513405,2018,84.60219950705019,,
3513504,2018,43.129815323860775,,
3513603,2018,6.7340067340067336,,
3513702,2018,85.29139685476412,,
3513801,2018,95.03136148656166,,
3513850,2018,82.70238788584741,,
3513900,2018,16.351276869373507,,
3514007,2018,21.900269541778975,,
3514106,2018,48.64303722378764,,
3514205,2018,19.117647058823533,63.0,Mid-Industry & Low-Poverty
3514304,2018,23.93303466163641,,
3514403,2018,25.26947438604289,72.0,Mid-Industry & Low-Poverty
3514502,2018,36.07515657620042,77.0,Mid-Industry & Mid-Poverty
3514601,2018,97.17868338557993,,
3514700,2018,5.629724947723982,,
3514809,2018,8.072985035442372,,
3514908,2018,167.35846881125332,,
3514924,2018,5.715918833952558,,
3514957,2018,3.7359900373599007,,
3515004,2018,28.483326563019315,,
3515103,2018,43.554288569203415,,
3515129,2018,7.822685788787484,,
3515152,2018,54.88190893596299,71.0,Mid-Industry & Low-Poverty
3515186,2018,111.99586592441219,,
3515194,2018,0.625130235465722,,
3515202,2018,254.50951321966892,47.0,High-Industry & Low-Poverty
3515301,2018,0.0,,
3515350,2018,2.516514627241271,,
3515400,2018,88.27665558680644,,
3515509,2018,43.29017424975799,,
3515608,2018,43.07250538406318,,
3515657,2018,13.947847180109157,,
3515707,2018,45.24521205779203,,
3515806,2018,0.0,,
3515905,2018,33.963585434173666,,
3516002,2018,18.069306930693067,,
3516101,2018,0.0,75.0,Low-Industry & Mid-Poverty
3516200,2018,70.82791377420533,,
3516309,2018,2.3164739138661607,,
3516408,2018,22.043219164131642,,
3516507,2018,169.8956780923994,,
3516606,2018,45.25369495657474,,
3516705,2018,66.26179883718193,,
3516804,2018,0.41946308724832215,,
3516853,2018,562.6898047722343,87.0,High-Industry & High-Poverty
3516903,2018,3.005259203606311,,
3517000,2018,4.14861251959067,,
3517109,2018,60.433775531690884,,
3517208,2018,44.53000753327195,,
3517307,2018,0.0,,
3517406,2018,179.5652953073398,,
3517505,2018,96.93975441289332,,
3517604,2018,15.246132208157524,,
3517703,2018,16.663465232424127,,
3517802,2018,23.30004755111745,,
3517901,2018,78.79395153944252,,
3518008,2018,26.534859521331946,,
3518107,2018,48.17044928207503,89.0,Mid-Industry & High-Poverty
3518206,2018,65.56303778526001,,
3518305,2018,83.69295592782629,,
3518404,2018,41.80996239807343,,
3518503,2018,35.36507936507936,,
3518602,2018,71.26931652187284,,
3518701,2018,3.9063858030056413,,
3518800,2018,58.39743945532923,,
3518859,2018,13.172043010752688,,
3518909,2018,23.692970432739376,,
3519006,2018,29.157667386609074,,
3519055,2018,75.07072379769545,75.0,High-Industry & Mid-Poverty
3519071,2018,58.0410651936005,,
3519105,2018,155.31576154254378,,
3519204,2018,17.697704081632654,,
3519253,2018,6.962576153176675,,
3519303,2018,61.373711785364726,,
3519402,2018,46.02371672609669,,
3519501,2018,14.249567186043414,,
3519600,2018,117.02364062152785,,
3519709,2018,27.672379955514852,91.0,Mid-Industry & High-Poverty
3519808,2018,0.24900398406374502,,
3519907,2018,9.46850145183689,,
3520004,2018,12.38864719287342,,
3520103,2018,58.731667571971755,,
3520202,2018,34.04209621993127,,
3520301,2018,4.479891396572205,,
3520400,2018,1.703017627726322,,
3520426,2018,1.456876456876457,71.0,Low-Industry & Low-Poverty
3520442,2018,14.020506447102687,,
3520509,2018,99.44496598975574,73.0,High-Industry & Low-Poverty
3520608,2018,32.87958115183246,,
3520707,2018,6.746237675142709,,
3520806,2018,24.409044193216854,,
3520905,2018,108.09320281262926,,
3521002,2018,68.14741499767118,89.0,High-Industry & High-Poverty
3521101,2018,131.95086514331,,
3521150,2018,43.777480405276236,,
3521200,2018,0.0,,
3521309,2018,38.08082718617994,,
3521408,2018,156.0412615202503,,
3521507,2018,11.766227049392294,,
3521606,2018,2.727024815925825,,
3521705,2018,21.119563983195185,,
3521804,2018,11.393216886105556,,
3521903,2018,84.1658683454222,85.0,High-Industry & High-Poverty
3522000,2018,49.26108374384237,77.0,Mid-Industry & Mid-Poverty
3522109,2018,2.9466265682432637,88.0,Low-Industry & High-Poverty
3522158,2018,0.0,,
3522208,2018,19.06036469970935,,
3522307,2018,49.45988136122385,,
3522406,2018,14.363146586980468,83.0,Mid-Industry & Mid-Poverty
3522505,2018,40.679135431653165,,
3522604,2018,131.39860139860141,,
3522653,2018,0.0,,
3522703,2018,66.86242418407625,,
3522802,2018,20.76525054466231,,
3522901,2018,161.11473982146745,,
3523008,2018,0.0,77.0,Low-Industry & Mid-Poverty
3523107,2018,41.544676177652335,83.0,Mid-Industry & Mid-Poverty
3523206,2018,18.809416948875924,,
3523305,2018,3.126085446335533,,
3523404,2018,99.18077275348554,,
3523503,2018,19.610705596107056,,
3523602,2018,27.26954900361263,,
3523701,2018,13.05940436375219,,
3523800,2018,7.491128926271521,,
3523909,2018,95.06279009495087,,
3524006,2018,186.75095927923056,,
3524105,2018,23.604830293693784,,
3524204,2018,3.444660775797514,,
3524303,2018,59.72703143315234,81.0,Mid-Industry & Mid-Poverty
3524402,2018,55.04397990743381,,
3524501,2018,170.03874300473527,,
3524600,2018,21.890605040065033,,
3524709,2018,238.7507292882147,,
3524808,2018,37.92271553730901,,
3524907,2018,212.42355970389443,,
3525003,2018,50.605567826023645,,
3525102,2018,45.08894225164945,,
3525201,2018,107.14285714285714,,
3525300,2018,67.65872343310396,,
3525409,2018,13.371537726838588,,
3525508,2018,51.39744197063003,,
3525607,2018,1.1405109489051093,,
3525706,2018,87.07373335927295,,
3525805,2018,0.43103448275862066,,
3525854,2018,244.1016333938294,,
3525904,2018,98.5440375808322,,
3526001,2018,108.09867929230002,,
3526100,2018,12.162736350116848,,
3526209,2018,11.052268017499424,,
3526308,2018,6.432869890018676,,
3526407,2018,158.97822806639363,,
3526506,2018,0.0,,
3526605,2018,11.720385098367517,,
3526704,2018,65.4122307501857,,
3526803,2018,73.3460952926458,,
3526902,2018,97.40465744178198,,
3527009,2018,105.54260554260554,,
3527108,2018,110.31203803587839,,
3527207,2018,47.311257055136835,,
3527256,2018,0.4582951420714941,,
3527306,2018,111.27455042678379,,
3527405,2018,52.476330938674536,,
3527504,2018,19.902697921273774,,
3527603,2018,90.92192573768178,,
3527702,2018,3.9972193256864794,74.0,Low-Industry & Mid-Poverty
3527801,2018,29.17891879665234,,
3527900,2018,14.879816863792446,,
3528007,2018,48.429010158280185,,
3528106,2018,20.51877661633759,,
3528205,2018,15.10912143256855,,
3528304,2018,39.83160621761658,,
3528403,2018,61.80515078902489,,
3528502,2018,31.859017257812656,,
3528601,2018,39.79002624671916,,
3528700,2018,8.720340701683229,,
3528809,2018,30.91487316026921,,
3528858,2018,312.11286992429456,,
3528908,2018,0.0,,
3529005,2018,55.64576729402213,,
3529104,2018,0.0,,
3529203,2018,12.505843852267416,,
3529302,2018,123.68157960509872,,
3529401,2018,42.52040718750272,,
3529500,2018,106.28594090818957,,
3529609,2018,383.52500668627977,,
3529658,2018,0.0,,
3529708,2018,0.4200896191187453,,
3529807,2018,14.0509645153608,,
3529906,2018,6.220527741547106,,
3530003,2018,5.784280367471929,,
3530102,2018,27.61293025204217,,
3530201,2018,97.97962744104902,,
3530300,2018,85.76023796347538,,
3530409,2018,35.30412590387069,,
3530508,2018,64.14692972600481,,
3530607,2018,36.257377484667536,,
3530706,2018,69.37468397100962,,
3530805,2018,94.76000398058359,,
3530904,2018,99.93997599039615,,
3531001,2018,136.09195402298852,,
3531100,2018,2.160776414576085,,
3531209,2018,34.585107755839466,,
3531308,2018,110.52577213097821,,
3531407,2018,37.00230198652912,,
3531506,2018,27.046341597493264,,
3531605,2018,14.282134803307441,,
3531704,2018,13.213885778275476,,
3531803,2018,84.71164491562385,,
3531902,2018,108.74675244339973,,
3532009,2018,144.86298784630483,,
3532058,2018,35.79128934885727,,
3532108,2018,2.569493109086662,,
3532157,2018,0.0,,
3532207,2018,84.89981408799835,,
3532306,2018,2.5380710659898473,91.0,Low-Industry & High-Poverty
3532405,2018,54.05258877744646,,
3532504,2018,72.15777262180976,,
3532603,2018,11.686143572621035,,
3532702,2018,14.087341517407928,,
3532801,2018,106.66666666666667,,
3532827,2018,81.65374677002583,,
3532843,2018,0.0,,
3532868,2018,5.1020408163265305,,
3532900,2018,231.4633919434366,,
3533007,2018,13.52901807056124,,
3533106,2018,0.0,,
3533205,2018,269.09675690163493,,
3533254,2018,2.359774913777455,,
3533304,2018,0.0,,
3533403,2018,175.07193438894535,,
3533502,2018,42.768393489757145,,
3533601,2018,231.0126582278481,,
3533700,2018,11.336227689339122,,
3533809,2018,0.0,,
3533908,2018,85.40254398659457,,
3534005,2018,277.86982248520707,,
3534104,2018,32.881085395051876,,
3534203,2018,280.94960675793766,,
3534302,2018,75.61633464250225,,
3534401,2018,20.397554055721006,,
3534500,2018,33.41288782816229,,
3534609,2018,68.48351085948245,,
3534708,2018,47.08160993402058,,
3534757,2018,104.53104224199653,,
3534807,2018,4.837929366231253,86.0,Low-Industry & High-Poverty
3534906,2018,3.90625,,
3535002,2018,36.348684210526315,87.0,Mid-Industry & High-Poverty
3535101,2018,2.1543433099946143,,
3535200,2018,5.147864184008762,,
3535309,2018,38.42770498634196,,
3535408,2018,54.01671162576485,,
3535507,2018,24.717066545948395,,
3535606,2018,15.907844212835986,,
3535705,2018,189.5039081193173,,
3535804,2018,6.762849413886384,,
3535903,2018,0.0,,
3536000,2018,108.02322261349578,,
3536109,2018,37.546933667083856,,
3536208,2018,6.545114539504441,,
3536257,2018,13.631937682570594,,
3536307,2018,152.31971236949457,,
3536406,2018,123.98544640358243,,
3536505,2018,92.7863514761465,78.0,High-Industry & Mid-Poverty
3536570,2018,1.695873374788016,,
3536604,2018,3.8727848844032393,,
3536703,2018,95.45753785385122,,
3536802,2018,14.755197853789403,,
3536901,2018,7.431874483897605,,
3537008,2018,28.19583512500768,,
3537107,2018,145.4197817306866,,
3537156,2018,13.289036544850498,,
3537206,2018,0.0,,
3537305,2018,68.4009609372429,,
3537404,2018,71.40325312118468,,
3537503,2018,119.12672045562411,,
3537602,2018,2.0543496321807826,,
3537701,2018,45.49312510609404,,
3537800,2018,23.516885833831438,,
3537909,2018,16.406222316714505,,
3538006,2018,57.9178661581434,,
3538105,2018,57.02860658258997,,
3538204,2018,37.07217892239919,,
3538303,2018,19.236209335219236,,
3538501,2018,38.103612515571186,,
3538600,2018,44.85106706737171,,
3538709,2018,91.08350668038054,,
3538808,2018,30.832225099741024,86.0,Mid-Industry & High-Poverty
3538907,2018,15.778838299153016,,
3539004,2018,53.86676522221195,,
3539103,2018,21.112938305660176,91.0,Mid-Industry & High-Poverty
3539202,2018,57.141807224488296,,
3539301,2018,56.06056494722275,78.0,Mid-Industry & Mid-Poverty
3539400,2018,14.001362294709756,,
3539509,2018,95.92058884511714,,
3539608,2018,69.2858525256435,,
3539707,2018,18.851756640959728,,
3539806,2018,44.08073534248472,,
3539905,2018,59.820010587612494,,
3540002,2018,181.79682360680388,,
3540101,2018,3.879438973440764,,
3540200,2018,97.78219670068788,,
3540259,2018,6.685981724983285,,
3540309,2018,248.8132911392405,,
3540408,2018,0.0,,
3540507,2018,33.40494092373791,,
3540606,2018,109.36804843607946,,
3540705,2018,112.95331041366308,,
3540754,2018,10.723601584387982,,
3540804,2018,135.0195724179464,,
3540853,2018,8.582217645039478,,
3540903,2018,229.39685272875113,91.0,High-Industry & High-Poverty
3541000,2018,4.046155205716378,,
3541059,2018,24.04965089216447,,
3541109,2018,12.437810945273633,,
3541208,2018,2.4781341107871717,,
3541307,2018,11.320754716981131,,
3541406,2018,45.962193483600444,,
3541505,2018,11.340613077226681,,
3541604,2018,76.41112259560843,,
3541653,2018,1.0787486515641855,,
3541703,2018,52.81664872622892,,
3541802,2018,82.0372064653858,,
3541901,2018,9.016134134767478,,
3542008,2018,52.61538461538461,,
3542107,2018,180.0356506238859,,
3542206,2018,65.51807813637467,,
3542305,2018,6.254886630179828,,
3542404,2018,60.23292801805962,,
3542503,2018,6.652806652806653,,
3542602,2018,11.417293787811715,,
3542701,2018,27.091952488989723,,
3542800,2018,3.7014188772362737,,
3542909,2018,10.031638243691642,88.0,Mid-Industry & High-Poverty
3543006,2018,5.315238903025162,,
3543105,2018,17.7958833619211,,
3543204,2018,21.100917431192663,,
3543238,2018,12.143858010275572,,
3543253,2018,5.858854860186418,,
3543303,2018,56.1243359558873,,
3543402,2018,28.76668855489436,,
3543501,2018,12.620508326029798,,
3543600,2018,59.976931949250286,71.0,Mid-Industry & Low-Poverty
3543709,2018,17.911585365853657,,
3543808,2018,38.991769547325106,79.0,Mid-Industry & Mid-Poverty
3543907,2018,106.84750412500249,,
3544004,2018,141.7945141794514,,
3544103,2018,21.137787056367433,,
3544202,2018,0.612369871402327,,
3544251,2018,1.0877250231141566,,
3544301,2018,42.66115391843638,,
3544400,2018,0.9658725048293626,70.0,Low-Industry & Low-Poverty
3544509,2018,2.0073603211776514,,
3544608,2018,0.0,,
3544707,2018,22.86198137171888,,
3544806,2018,19.50413223140496,,
3544905,2018,56.346587949296755,,
3545001,2018,2.553747475947262,,
3545100,2018,7.817080320500294,85.0,Low-Industry & High-Poverty
3545159,2018,49.23664122137405,,
3545209,2018,86.06941025552128,,
3545308,2018,41.08721705899645,,
3545407,2018,40.021990104452996,,
3545506,2018,363.80907147945857,,
3545605,2018,3.9618587160891754,,
3545704,2018,46.89703808180536,,
3545803,2018,87.4248324458926,,
3546009,2018,27.858100007052684,,
3546108,2018,11.465603190428714,,
3546207,2018,62.543113359392954,,
3546256,2018,7.221954742416948,,
3546306,2018,5.366301995315604,,
3546405,2018,71.67642593797441,,
3546504,2018,0.5429864253393666,87.0,Low-Industry & High-Poverty
3546603,2018,73.26970523308661,,
3546702,2018,197.64023063118103,,
3546801,2018,40.97229786152561,,
3546900,2018,1.284746554543331,,
3547007,2018,77.18612603810455,,
3547106,2018,10.309278350515465,,
3547205,2018,2.6507620941020544,,
3547304,2018,86.58384733443374,,
3547403,2018,16.638935108153078,,
3547502,2018,56.47148000758007,,
3547601,2018,38.90017184814873,,
3547650,2018,1.3888888888888888,,
3547700,2018,19.27758732051473,,
3547809,2018,29.883248518808358,,
3547908,2018,13.560343528702726,,
3548005,2018,71.11908617444965,,
3548054,2018,49.44255937954435,,
3548104,2018,39.82148987298318,,
3548203,2018,6.1858780929390464,,
3548302,2018,0.0,,
3548401,2018,1.0711225364181662,61.0,Low-Industry & Low-Poverty
3548500,2018,8.83128879434014,,
3548609,2018,7.217473884140551,77.0,Low-Industry & Mid-Poverty
3548708,2018,89.02382260006945,,
3548807,2018,81.48422416757029,,
3548906,2018,67.69511029048105,85.0,High-Industry & High-Poverty
3549003,2018,1.4942099364960777,,
3549102,2018,53.65239294710328,,
3549201,2018,0.0,51.0,Low-Industry & Low-Poverty
3549250,2018,0.0,62.0,Low-Industry & Low-Poverty
3549300,2018,9.571788413098238,,
3549409,2018,113.41846680192545,,
3549508,2018,0.11458691417440128,,
3549607,2018,8.5995085995086,,
3549706,2018,59.91805435477202,,
3549805,2018,42.549628954911995,,
3549904,2018,48.22600027580229,,
3549953,2018,8.665511265164644,,
3550001,2018,6.8123758160658525,,
3550100,2018,56.88078031030474,,
3550209,2018,13.875,,
3550308,2018,28.149416242756743,,
3550407,2018,22.480121608980355,,
3550506,2018,25.240873931333965,,
3550605,2018,47.77263109738663,,
3550704,2018,3.259310265679692,,
3550803,2018,29.65817694369973,,
3550902,2018,62.50420960463393,,
3551009,2018,2.7798809261054567,,
3551108,2018,75.27200791295746,,
3551207,2018,42.78661546900713,,
3551306,2018,542.3625873064075,,
3551405,2018,0.08141996417521577,,
3551504,2018,55.52054732862222,,
3551603,2018,32.36151603498542,,
3551702,2018,142.0048220342446,,
3551801,2018,12.59106746911625,,
3551900,2018,26.801354665420998,87.0,Mid-Industry & High-Poverty
3552007,2018,3.3849129593810448,,
3552106,2018,52.574581646597736,,
3552205,2018,76.97856037610072,,
3552304,2018,37.469207830934785,,
3552403,2018,64.8418852308518,,
3552502,2018,53.57351495866008,,
3552551,2018,246.76969850519382,,
3552601,2018,7.652203161789439,,
3552700,2018,78.44247342265837,,
3552809,2018,40.66283628831406,,
3552908,2018,2.973240832507433,,
3553005,2018,232.6751257601922,,
3553104,2018,1.9877422560874605,,
3553203,2018,11.787193373685888,,
3553302,2018,88.3217120554313,,
3553401,2018,93.56701852220674,,
3553500,2018,13.24847382776984,,
3553609,2018,100.63441712926249,,
3553658,2018,7.633587786259541,,
3553708,2018,37.78050973412356,,
3553807,2018,29.49165696546372,,
3553856,2018,16.53324051514097,,
3553906,2018,34.117485211170724,,
3553955,2018,97.8657301094151,,
3554003,2018,57.307926042473134,,
3554102,2018,60.12148580984575,,
3554201,2018,78.34788162657016,88.0,High-Industry & High-Poverty
3554300,2018,25.162844650664763,,
3554409,2018,13.923911851770638,,
3554508,2018,146.81177415820613,,
3554607,2018,7.430582714118107,,
3554656,2018,1.7241379310344827,,
3554706,2018,22.95892103366622,,
3554755,2018,76.33587786259542,,
3554805,2018,16.290399756405236,,
3554904,2018,14.061654948620877,,
3554953,2018,4.575263077626963,,
3555000,2018,39.00195725856499,,
3555109,2018,5.981986826186316,,
3555208,2018,0.5230125523012552,,
3555307,2018,0.554016620498615,,
3555356,2018,144.0817672271678,,
3555406,2018,6.0619011201583515,,
3555505,2018,12.867252841518335,,
3555604,2018,12.90922234844573,63.0,Mid-Industry & Low-Poverty
3555703,2018,1.1500862564692351,,
3555802,2018,38.4392056671699,,
3555901,2018,0.0,,
3556008,2018,55.22637496201763,,
3556107,2018,154.97259201252936,,
3556206,2018,92.73540587773165,,
3556305,2018,114.51559112889778,,
3556354,2018,17.9,,
3556404,2018,40.48095226621045,,
3556453,2018,76.28596338273758,,
3556503,2018,65.26734973244285,,
3556602,2018,5.131128848346637,,
3556701,2018,159.6728628371667,,
3556800,2018,32.81190385349103,,
